,cat,dosen,id,mhs,name,prov,url
119,Negeri,34,005041,546,Politeknik Negeri Ketapang,Prop. Kalimantan Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUY4MkFCOEMtREZFQi00OTkzLTlDRkMtMEIwMkFDRTMyQ0I1
120,Negeri,25,005042,560,Politeknik Negeri Cilacap,Prop. Jawa Tengah,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTk1RkM0ODAtOUM4OS00MzdCLUI0MTEtQzNCNDRGOEMyMjAw
121,Negeri,27,005043,507,Politeknik Negeri Indramayu,Prop. Jawa Barat,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MEQ1NDUyMkItNDVDMS00MTcyLTg0RjEtNTVDMUNFODkxMzg3
122,Negeri,0,006001,0,Akademi Komunitas Negeri Pacitan,Prop. Jawa Timur,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTYyNEVDNjItM0RDRi00NTQwLUIzM0YtRUIzQUJDNzZFQzk2
123,Negeri,0,006002,0,Akademi Komunitas Negeri Putra Sang Fajar Blitar,Prop. Jawa Timur,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTFDMTkzODMtRTcwRS00MEZFLThBQTMtREYzNjlGQTg3QzlF
124,Negeri,0,006003,0,Akademi Komunitas Negeri Aceh Barat,Prop. Aceh,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NEEyNUZFNkUtRUQ3Ri00NjcxLTkzNEMtNDY0MzQ3MDFFMTg0
125,Swasta,273,011001,5517,Universitas Islam Sumatera Utara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RThFMzIxMzUtNDUwRS00NjQ3LUIxOUItODIwMTk1QzYyQjg1
126,Swasta,354,011002,12375,Universitas HKBP Nommensen,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OERDNUZGMjctQTFCQy00NjAxLUI4NTctRUYzNDY4QjIwQ0Q2
127,Swasta,493,011003,22940,Universitas Muhammadiyah Sumatera Utara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QUMxQUNEMkMtQzQ5OS00NUFDLUI3OTAtNzZGNUU3Mjk2REY5
128,Swasta,245,011004,6844,Universitas Pembangunan Panca Budi,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkYzRkY5MDMtQ0Y5Qy00MTVELTk1RjMtOTYwOEM1ODAxQjIy
129,Swasta,135,011005,5325,Universitas Simalungun,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MEI3QTg4REQtRENENi00Q0Q1LTlBNTUtMUM4OTc5RjYyRjQw
130,Swasta,167,011006,3190,Universitas Methodist Indonesia,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODhFMzgzRTMtOUJBMS00MEEyLTlENUItNDgwOEMyNjY5N0Q5
131,Swasta,175,011007,3894,Universitas Darma Agung,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDY2ODM5QTEtNkExNS00RDg1LTlFNkUtOUM4QzAxREUwQUI2
132,Swasta,198,011008,9619,Universitas Medan Area,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODc0NDgxQTMtMzk2Ny00ODE0LTg3MjAtOEIxMkJFQUM3NTFF
133,Swasta,165,011009,3482,Universitas Katolik Santo Thomas,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzVBQjI5ODctQzNCNy00Q0FBLUEwNkItQ0IxNjYyOEFGMEIx
134,Swasta,58,011010,637,Universitas Amir Hamzah,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODg2MUE2MEYtMTZFRS00MjdELThEQTgtQTc2OEIxMkFFQUJE
135,Swasta,57,011011,437,Universitas Sisingamangaraja XII,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODY2MDI0RDgtMTQwNS00MUI2LThERDctQkRCMkNEMENDREYy
136,Swasta,114,011012,3469,Universitas Dharmawangsa,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzQ1MDUyQUMtRUU2Ri00NTVELTg4ODItODA4REUwMEJGMDFG
137,Swasta,0,011013,0,Universitas Karo,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDYwQzZBNUQtOTNFMy00OTE1LUE2MUMtMUI1NUM2MkFGNkI4
138,Swasta,140,011014,4291,Universitas Muhammadiyah Tapanuli Selatan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NUUwN0MwN0QtQTBBNy00MkVFLTgwRTgtRTQ1NjRDNjhFNjU2
139,Swasta,212,011015,2987,Universitas Graha Nusantara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NkFEOTY2REYtRUEyQS00MjJDLTgyRDgtNUZCRDkyM0Q3Q0Ew
140,Swasta,128,011016,2437,Universitas Asahan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RUNBQjk5M0YtRTA2Mi00RkRGLTk0OUYtMDZGNTEwQzVENjdB
141,Swasta,102,011017,2813,Universitas Alwashliyah,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NkRGNjE3RDctQkUzMi00NTAxLUJGMjAtNDQzREY4QTRFNjUw
142,Swasta,59,011018,1456,Universitas Sisingamangaraja XII Tapanuli Utara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTE1NDBBRDAtQjI3Ri00MTQ0LUFFNjItMzM3NkJEM0RFNDg4
143,Swasta,0,011019,0,Universitas Samudra Langsa,Prop. Aceh,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkY4QTU5OEItRjQzNC00QjBCLUEzMDctMzM4NkNBQjkyOTdD
144,Swasta,96,011025,2469,Universitas Pembinaan Masyarakat Indonesia,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzlCNUU4REEtMkU5OS00QjIyLTgyOTYtQkQyQUY2MDRCQzdB
145,Swasta,73,011026,1342,Universitas Al-azhar,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkNEOEFEMzctODUyRS00N0MyLUI4RUUtNUQ2QTREOTg4RkYx
146,Swasta,263,011027,9449,Universitas Muslim Nusantara Al-Washliyah,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkU4RThBNDctRTUwOC00RkM1LUI1MzEtQkI1QjU1REZCMjdF
147,Swasta,23,011028,1890,Universitas Islam Labuhan Batu,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzE2N0JENTUtRDQ1RS00NjM1LUFDMEEtQTRFQzFERUI0RjJE
148,Swasta,118,011029,1540,Universitas Tjut Nyak Dhien,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDREQUIwMjgtOUUxMy00RUJBLThBOTYtMEU2MzM0OUYwMjM4
149,Swasta,0,011031,0,Universitas Tri Karya,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTRBM0FBOUUtNUE3Ri00OTRELTgxRjQtMjk3RTg0RjNBMkYw
150,Swasta,281,011033,8984,Universitas Prima Indonesia,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTMyMDdBNTMtMTJENC00RjMyLUIzMkQtRTA4OEVDNUEyQTM0
151,Swasta,0,011035,0,Universitas Preston Indonesia,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTIzQjY2MEUtRkU2My00QkRELTlFOUUtMzYyMjQ0MTJCNTRF
152,Swasta,28,011036,275,Universitas Dian Nusantara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDkwRTUwRjktODE3MC00NDc1LUEyMTgtNkY5NTZCRTU0RTBE
153,Swasta,19,011037,1203,Universitas Setia Budi Mandiri,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTEyNkIyOUYtNTJGQi00MzU2LThBRTMtM0IwMTI3OTcxQkE0
154,Swasta,61,011038,1827,Universitas Al-washliyah Labuhan Batu,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTZFQTAzNEMtMEM3Ni00OTVGLThFODktQTJFOTUzQzlCQUNE
155,Swasta,123,011040,2776,Universitas Quality,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTE5MUVEQkMtOUYxRC00MTg0LUFDQkItQkYzN0ZFNUM1NDA4
156,Swasta,51,011041,339,Universitas Sutomo,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjU2MDE5RTQtQkNFOC00NEM0LUJGRjItNUE1RkNBRUM3QkI2
157,Swasta,26,011042,851,Universitas Pelita Harapan Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkU4RjhEMTAtQzE4Qi00NkM0LUE4OTMtRTdCRDhGOUMxMTg4
158,Swasta,36,011044,569,Universitas Efarina,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MUE3MEQ3RkQtMERCOC00Qzk3LUEyN0MtMzY0MjNBMzcxRjdC
159,Swasta,190,011045,3964,Universitas Sari Mutiara Indonesia Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzYwQjdGMzktRDBBRS00RURFLTk3QTAtMEQ5NDlGQzUxMTVE
160,Swasta,165,011046,3202,Universitas Potensi Utama,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUY2MDBGMEEtMEVDRi00Rjc1LTk3NTEtMDdBQTVFNUYyMDNF
161,Swasta,29,011047,70,Universitas Nahdlatul Ulama Sumatera Utara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDgxNUJBMkEtN0I1QS00MERDLTkzRTEtREEwMkM2Rjk3Q0Yw
162,Swasta,46,012001,2161,IKIP Gunung Sitoli,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MUI2MTdGNzYtRDYzRS00OTU1LUJBQ0UtNDc2OEI3MUZCOUJD
163,Swasta,110,012003,5648,Institut Teknologi Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTE0QTQ0QkQtQkQ3RS00RjVBLTgzMTQtRDZEN0IyMjMyMzVF
164,Swasta,43,012004,1307,Institut Sains Dan Teknologi Td Pardede,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OEQ3NTlGNkEtOTBFMS00QzM3LTgyMTEtOEU1OUVEMUYwRTk0
165,Swasta,51,012005,540,Institut Teknologi Del ,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RkE2RjE0RDItNDEzMi00MDUyLUFFM0YtOEQ2OUVBODBGMEI4
166,Swasta,4,013001,132,Sekolah Tinggi Hukum YNI,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTg2OTkwN0QtODVBQS00QTM0LUEyMjMtN0RBNDc2NTcwQTkx
167,Swasta,36,013002,2680,STKIP Riama,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDZBNzczOTMtMjQ2Mi00MzkyLTkzNDYtODk3NDkzRjYyREIy
168,Swasta,3,013003,187,Sekolah Tinggi Ilmu Ekonomi Swadaya Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDQ3NDk2NUEtQzAxOC00NEYxLTlGMDItNDE0RTg2MjAxQjdG
169,Swasta,12,013004,75,Sekolah Tinggi Bahasa Asing Swadaya Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NEY2NDg2QUEtMjU2OC00ODQ2LUExMEMtOTg3QTM1ODI1Q0Mx
170,Swasta,4,013005,225,Sekolah Tinggi Ilmu Hukum Swadaya,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MENDNkNDRkItMzQ0Ny00NzkwLUFDOTMtNkQ5RTlDODUxMDc3
171,Swasta,56,013009,505,Sekolah Tinggi Ilmu Ekonomi Harapan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjMwMDE2RUMtNjRBOS00MjNDLUJGMEYtMjMzRjY4NTVDQUVE
172,Swasta,18,013010,371,Sekolah Tinggi Bahasa Asing Harapan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0ZEMUU3REMtMjEwRC00OEQ4LUE4MUYtQTk4QTE4ODBDRkJB
173,Swasta,97,013011,2298,Sekolah Tinggi Teknik Harapan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTc5NTY4QzEtMTBFNy00QzM5LUJEODEtRDlDQjM2MzNGMDlD
174,Swasta,0,013012,0,STKIP Teladan Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTEwQTk4MjktREQyQi00NEQ3LTkwN0EtMkI5NDMwQUY1RUE3
175,Swasta,2,013020,810,Sekolah Tinggi Ilmu Hukum Benteng Huraba,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDU2MTNGOTktMTFDNi00QkZCLTkzRjYtNjU2MTdBQ0ZGNjQ2
176,Swasta,13,013022,74,Sekolah Tinggi Ilmu Ekonomi Nusa Bangsa,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTM3MzA3MjItRDdCQi00MkI3LThCMkEtNUQ5N0I2NEMyNzQ1
177,Swasta,26,013024,1391,Sekolah Tinggi Olahraga Dan Kesehatan Bina Guna,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0RDNDRGNDMtMjY0MS00MjAxLTgyOEEtQzQ1MzdBQTEyQTM2
178,Swasta,0,013026,0,Sekolah Tinggi Teologi HKBP,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjhEREE2QzItMTFGQy00QTE5LTkwNjctRjYzRTMxQ0JDRkJG
179,Swasta,19,013027,739,Sekolah Tinggi Ilmu Ekonomi Pelita Bangsa,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/M0Y5RERBOTktODgxQy00M0QwLThCOEUtRjc1MTFBQzVCQkRF
180,Swasta,84,013028,2526,STKIP Pelita Bangsa,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/REY4QTVGOTQtMDI1Mi00QTYwLUIxQTEtQUMzNjg2QThBQzQw
181,Swasta,61,013029,3416,STKIP Budi Daya,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTZDMjE4QjMtODMzNy00QjY5LTgyNTMtOTIxNTZERTBDMDI3
182,Swasta,12,013030,1236,Sekolah Tinggi Ilmu Ekonomi Al-Washliyah,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDA3NkQwQUQtQUY5RS00NjM2LThFRkItM0RBQkM5NzZCMTND
183,Swasta,85,013031,2726,STKIP Tapanuli Selatan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkE3MTkzMjYtMEU0Mi00MjYyLTlFQzItQzczQzA4NjI1Njgz
184,Swasta,2,013036,151,Sekolah Tinggi Pertanian Benteng Huraba,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NjlCMzNGRjctNDQ3Qy00RUU2LUE5OTgtQjFCQjVDNDgyRTFD
185,Swasta,0,013037,0,Sekolah Tinggi Ilmu Manajemen Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MUQ3NDE1RUEtQThDRS00QzFBLTg0MTYtQUMzMTAzQkU2RkJF
186,Swasta,8,013041,339,Sekolah Tinggi Teknologi Immanuel,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MzY1RjEyNzgtQjVCQy00QTM5LUIzRjgtQzNGRjE0MDg3MzhC
187,Swasta,11,013042,132,Sekolah Tinggi Ilmu Komunikasi Pembangunan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODE4RTY0MDEtRTQ3OS00NjAyLTkxRTYtNEQ2OUQwMkNCRkYw
188,Swasta,12,013043,579,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Kisaran,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OThEQzI2RUQtRjE5Qi00MDlELUIyQjgtQjI3Q0ZFQTZFRTFE
189,Swasta,0,013046,0,Sekolah Tinggi Teknik Pelita Bangsa,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NEFBRTkzQUQtNURDMy00QzUwLTg3RkEtMzg5NzQ3N0E2MzQ4
190,Swasta,8,013047,223,Sekolah Tinggi Ilmu Ekonomi Mars,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDgyMzBFQ0MtQkIwQy00NjY3LUE3Q0EtQjRFNTJGOEY1MDkx
191,Swasta,8,013051,138,Sekolah Tinggi Ilmu Ekonomi Surya Nusantara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTZEMDk5NUQtNzMzOS00REIzLThFM0MtMjUxRUFEREVFRjY4
192,Swasta,0,013053,0,Sekolah Tinggi Pertanian Gunung Leuser,Prop. Aceh,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MEVCMDEzRTItRjIxNi00NTQ4LUIxRkEtMDJGOEQ4NzUzNDA4
193,Swasta,0,013057,0,Sekolah Tinggi Ekonomi Teladan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTlENDA5QjctMDBCMi00QzM2LUE0ODktNTJBRTA2QzhBMEVG
194,Swasta,6,013060,642,Sekolah Tinggi Ilmu Hukum Muhammadiyah Kisaran,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0E5NEJBNDQtQkVDRC00OURELTg2NTctRjY5NDhDODFBQzQ2
195,Swasta,96,013061,5086,STMIK Budi Darma,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MTI2NzVBNkUtMTMyMC00NTVGLTkyMjYtMDgwQTM3N0QyODc3
196,Swasta,114,013063,3179,STMIK Mikroskil,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/ODk3REI2OUEtQjY4Qi00MDcyLThCNjUtOUZCNTI0M0NDQjQ4
197,Swasta,10,013064,56,Sekolah Tinggi Ilmu Ekonomi Tricom,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0MwMjVFRTgtM0REQi00MTM3LUEyOEEtNjkxNjU2OUYzM0U5
198,Swasta,10,013066,1731,Sekolah Tinggi Ilmu Ekonomi Al-Hikmah,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTQ2OUQ2MDQtOEVBMS00Mzk1LTgwM0UtMjU3MThGMkI2OUZF
199,Swasta,13,013067,588,Sekolah Tinggi Ilmu Ekonomi Eka Prasetya,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0Y1RDJBNzktRjk5QS00MkVFLTk2OUUtMTMzQjExNTA4MjJE
200,Swasta,22,013068,1706,Sekolah Tinggi Ilmu Ekonomi Graha Kirana,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUFCRDFDRTgtOTdCQi00QjIwLTk3QjMtNDczMEUwMTQ0OEFC
201,Swasta,6,013069,485,Sekolah Tinggi Ilmu Hukum Graha Kirana,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDI2RjlENjEtMUQ0Ny00QkM2LTlBQkUtNjc2QUMzODAzNDBE
202,Swasta,10,013070,323,Sekolah Tinggi Ilmu Hukum Al-hikmah,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTU1MTkxMzYtNUQxMC00RDNDLTg0NzgtNzc3NDYxNEQxMDBC
203,Swasta,9,013071,129,Sekolah Tinggi Ilmu Ekonomi Indonesia Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NkY5REQ4QjItODVCNC00OUU2LTg5OTQtNUJENThGQjMwMUY5
204,Swasta,7,013072,74,STMIK Sisingamangaraja XII,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTg1NEREN0UtQTQxQi00MkIyLUE4MjctNzE0QjNGQjlCNEZD
205,Swasta,32,013073,1901,Sekolah Tinggi Ilmu Ekonomi Labuhan Batu,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDcxMzUzMEUtNjNFNi00M0Q5LUI2Q0QtMURBQ0U0QjkyQjRE
206,Swasta,58,013074,1334,Sekolah Tinggi Ilmu Ekonomi IBBI,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDBGQzM3NDAtNjlDQS00QTY5LTg0RDItM0I2MjM1MDREQTNF
207,Swasta,6,013076,82,Sekolah Tinggi Ilmu Ekonomi Y P Kampus,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzRDN0U1RTQtNEZBNC00RkEwLUFCNzktMDhFODFEOTYxNUE3
208,Swasta,13,013077,591,Sekolah Tinggi Ilmu Ekonomi LMII,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTk4MDREMEItMUM0NC00OTdELUE4NzItQTk5RTc3Qzc1NTc3
209,Swasta,0,013079,0,Sekolah Tinggi Teknik Graha Kirana,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/N0ZCODY4N0ItNEJGOC00ODlDLUIwMDMtRDE5MTAwNjk3Q0I0
210,Swasta,2,013081,104,Sekolah Tinggi Ilmu Ekonomi Riama,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NzkwRTc1NTgtNURDQi00MDk4LUJDNzYtRUYzMjRGMUNFQkQy
211,Swasta,46,013082,1607,STKIP Labuhan Batu,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTAwODUzQzAtNkU0MC00RTAwLUJFREYtMzg1RTAwNDFBODY3
212,Swasta,10,013083,45,Sekolah Tinggi Ilmu Pertanian Labuhan Batu,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RDg2MEI3NTMtMzcwOS00RDJELUFFNDMtREE4NTVCNUI3MjdF
213,Swasta,22,013084,284,Sekolah Tinggi Ilmu Hukum Labuhan Batu,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTNDNEE1OTMtM0IwQS00QzkwLTg1MzgtOTFFNjFFNjJDNTZG
214,Swasta,17,013085,966,Sekolah Tinggi Ilmu Manajemen Sukma,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QUYwRTEwQTMtNTM0NC00OUMxLUFFOEUtMTJFMDIxQzFCMzFB
215,Swasta,35,013088,1384,Sekolah Tinggi Ilmu Ekonomi Sultan Agung,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QzkyNzRBRkEtQjlDMi00NDc5LThDRTctN0E0OEUxMzU5MzlB
216,Swasta,19,013089,1778,Sekolah Tinggi Ilmu Ekonomi Pembangunan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MkJGNkExNTEtQjU3MC00MjNCLUE2QUYtOEExNjMyQUJENEVB
217,Swasta,8,013090,13,Sekolah Tinggi Filsafat Theologi S Nusantara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QkE3OUVDNkYtOTMyQi00OTNCLUE4NkItMDQwNTM1NDI3RkND
218,Swasta,20,013091,544,Sekolah Tinggi Ilmu Ekonomi ITMI Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0MzNUMxQTctRDIwMC00MjAzLUI0NDMtRUM5RTgzQzg4MUND
219,Swasta,0,013092,0,Sekolah Tinggi Ilmu Ekonomi Gunung Leuser,Prop. Aceh,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MUI0NzY3ODctMEIyQi00QzRFLTg0RjEtNzFBOEIyRjk3M0Qz
220,Swasta,0,013093,0,Sekolah Tinggi Ilmu Kesehatan Mutiara Indonesia,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/REU3MDRBNTktN0UyNC00NEM4LTlDMUQtNDBCRTlCNEJCRjFF
221,Swasta,0,013094,0,STKIP Gunung Leuser,Prop. Aceh,http://forlap.ristekdikti.go.id/perguruantinggi/detail/MDBGRkY2NTYtQjA4RC00MkRBLUJEMTYtN0ZDNDlBREMzQUE0
222,Swasta,15,013095,359,Sekolah Tinggi Perikanan Sibolga,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QjJGNThCNzgtRjk3Ny00MzBCLTgyMTgtQzEwNTFFRDlFQzAw
223,Swasta,17,013097,2265,Sekolah Tinggi Ilmu Ekonomi Bina Karya,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUY2REQ0NkItNzEwQy00M0E5LThCNTktNzc4NUFCN0VFRDEz
224,Swasta,6,013098,74,Sekolah Tinggi Ilmu Bahasa Asing ITMI Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/QTQzQThDNEYtQThDNi00NEYyLTg5QjYtQTAxMjZGNzVBQ0Iw
225,Swasta,26,013099,1060,STIE IBMI Medan,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NTE5MjMzRUEtRDIzOS00NDlBLUEzRkUtQ0JERTVBNzc5NzVF
226,Swasta,1,013100,15,Sekolah Tinggi Kelautan Dan Perikanan Indonesia,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RjJDMjEwOTQtNkEyOC00Q0VGLUJCRjAtNkE1NTI5OTQwOEYw
227,Swasta,89,013101,2913,Sekolah Tinggi Ilmu Kesehatan Helvetia,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/RTA5Q0E5NjQtQTMxMi00RTYyLTk0QzAtNjM0ODA0NkQzNjhB
228,Swasta,64,013102,1536,Sekolah Tinggi Ilmu Kesehatan Medistra,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OUYwMjlBQjQtOTlDRS00MkNDLTlBMzMtRTE5NjdEOTQ3RDlD
229,Swasta,53,013104,1730,Sekolah Tinggi Ilmu Kesehatan Deli Husada,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/NDUwRUFFM0UtREFFOS00NDcxLUFERjUtRjIzN0QyODlFMDZG
230,Swasta,17,013105,877,STMIK Time,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/Q0IyRDA0MTYtODEwNS00MDA2LUFGRjAtNDI0RkM3MEI5RDVG
231,Swasta,27,013108,2993,Sekolah Tinggi Ilmu Kesehatan Sumatera Utara,Prop. Sumatera Utara,http://forlap.ristekdikti.go.id/perguruantinggi/detail/OTQ1MTdEQjAtMTM1RS00MDRFLTk1NzUtODkyOTFCOUVGQTlE
