Div,Kode,Lembaga,D_P,D_NP,D_TOTAL,D_CERT_Y,D_CERT_N,D_P_ED_D1,D_P_ED_D2,D_P_ED_D3,D_P_ED_D4,D_P_ED_S1,D_P_ED_S2,D_P_ED_S3,D_P_ED_NONFORM,D_P_ED_INF,D_P_ED_MISC,D_P_ED_SP1,D_P_ED_SP2,D_P_ED_PROF,D_P_ED_NA
10,103010,Sekolah Tinggi Ilmu Ekonomi Pasaman ,17,4,21,1,16,0,0,0,0,0,16,0,0,0,0,0,0,0,1
10,103011,Sekolah Tinggi Ilmu Ekonomi Sumbar ,25,1,26,1,24,0,0,0,0,4,16,0,0,0,0,0,0,0,5
10,103012,Sekolah Tinggi Ilmu Administrasi Adabiah ,9,5,14,6,3,0,0,0,0,2,6,0,0,0,0,0,0,0,1
10,103013,Sekolah Tinggi Bahasa Asing Prayoga ,14,2,16,7,7,0,0,0,0,2,9,0,0,0,0,0,0,0,3
10,103014,Sekolah Tinggi Ilmu Administrasi Lppn ,24,1,25,6,18,0,0,0,0,3,20,1,0,0,0,0,0,0,0
10,103015,STISIP Imam Bonjol ,11,6,17,5,6,0,0,0,0,3,7,0,0,0,0,0,0,0,1
10,103016,STISIP Padang ,24,3,27,1,23,0,0,0,0,14,9,1,0,0,0,0,0,0,0
10,103017,Sekolah Tinggi Teknologi Industri Padang ,39,9,48,4,34,0,0,0,0,20,18,1,0,0,0,0,0,0,0
10,103018,Sekolah Tinggi Ilmu Ekonomi Perdagangan ,13,1,14,0,13,0,0,0,0,4,3,0,0,0,0,0,0,0,6
10,103019,STISIP Pancasakti ,12,0,12,0,12,0,0,0,0,9,3,0,0,0,0,0,0,0,0
10,103020,STKIP YPM Bangko ,68,38,106,3,65,0,0,0,0,18,48,2,0,0,0,0,0,0,0
10,103021,STIP Graha Karya ,17,2,19,1,16,0,0,0,0,11,6,0,0,0,0,0,0,0,0
10,103022,STKIP Muhammadiyah Sungai Penuh ,5,0,5,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0
10,103027,Sekolah Tinggi Ilmu Ekonomi Jambi ,22,0,22,0,22,0,0,0,0,3,15,1,0,0,0,0,0,0,3
10,103028,Sekolah Tinggi Ilmu Ekonomi Ibnusina ,16,4,20,0,16,0,0,0,0,0,10,1,0,0,0,0,0,0,5
10,103029,Sekolah Tinggi Ilmu Ekonomi Purna Graha ,30,1,31,0,30,0,0,0,0,1,26,0,0,0,0,0,0,0,3
10,103030,STMIK Nurdin Hamzah ,42,9,51,16,26,0,0,0,0,4,37,0,0,0,0,0,0,0,1
10,103031,STMIK Amik Riau ,53,2,55,18,35,0,0,0,0,6,35,2,0,0,0,0,0,0,10
10,103032,Sekolah Tinggi Ilmu Ekonomi Riau ,50,0,50,7,43,0,0,0,0,1,28,1,0,0,0,0,0,0,20
10,103033,Sekolah Tinggi Farmasi Indonesia Perintis Padang ,23,3,26,8,15,0,0,0,0,3,20,0,0,0,0,0,0,0,0
10,103035,STISIPOL Raja Haji ,49,0,49,7,42,0,0,0,0,31,15,3,0,0,0,0,0,0,0
10,103036,Sekolah Tinggi Ilmu Ekonomi Indragiri Rengat ,19,1,20,1,18,0,0,0,0,0,15,1,0,0,0,0,0,0,3
10,103037,Sekolah Tinggi Ilmu Administrasi Lancang Kuning ,16,17,33,2,14,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10,103038,Sekolah Tinggi Ilmu Ekonomi Bangkinang ,21,6,27,0,21,0,0,0,0,4,14,0,0,0,0,0,0,0,3
10,103039,Sekolah Tinggi Ilmu Administrasi Pagaruyung ,4,4,8,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10,103040,Sekolah Tinggi Ilmu Hukum Padang ,17,0,17,6,13,0,0,0,0,1,16,0,0,0,0,0,0,0,0
10,103041,Sekolah Tinggi Ilmu Kesehatan Harapan Ibu Jambi ,49,2,51,9,40,0,0,0,0,6,38,1,0,0,0,0,0,0,4
10,103042,Sekolah Tinggi Ilmu Ekonomi Perbankan Indonesia ,10,3,13,0,10,0,0,0,0,3,4,1,0,0,0,0,0,0,2
10,103043,Sekolah Tinggi Ilmu Ekonomi Pagaruyung ,6,1,7,2,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0
10,103044,Sekolah Tinggi Ilmu Ekonomi Sakti Alam Kerinci ,39,15,54,4,35,0,0,0,0,14,22,0,0,0,0,0,0,0,3
10,103045,Sekolah Tinggi Ilmu Ekonomi Dharma Putra Pekanbaru ,17,0,17,0,17,0,0,0,0,4,5,0,0,0,0,0,0,0,8
10,103046,STISIP Persada Bunda ,8,4,12,0,8,0,0,0,0,1,6,0,0,0,0,0,0,0,1
10,103047,Sekolah Tinggi Ilmu Ekonomi Persada Bunda ,54,0,54,2,52,0,0,0,0,9,36,1,0,0,0,0,0,0,8
10,103048,STIA Pariaman ,7,6,13,0,7,0,0,0,0,2,3,1,0,0,0,0,0,0,1
10,103049,STIE Graha Karya Muara Bulian ,21,10,31,0,21,0,0,0,0,4,12,0,0,0,0,0,0,0,5
10,103050,Sekolah Tinggi Ilmu Ekonomi Bentara Persada Batam ,8,0,8,0,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0
10,103054,STMIK Indonesia Padang ,52,4,56,9,42,0,0,0,0,5,34,1,0,0,0,0,0,0,12
10,103055,Sekolah Tinggi Teknik Ibnu Sina ,28,0,28,1,27,0,0,0,0,5,21,1,0,0,0,0,0,0,1
10,103056,Sekolah Tinggi Ilmu Komputer Dinamika Bangsa ,67,4,71,24,43,0,0,0,0,11,47,5,0,0,0,0,0,0,4
10,103057,STMIK Jaya Nusa ,47,4,51,1,46,0,0,0,0,14,18,0,0,0,0,0,0,0,15
10,103058,Sekolah Tinggi Ilmu Farmasi Riau ,30,0,30,8,22,0,0,0,0,1,17,1,0,0,0,0,0,0,11
10,103059,STMIK Putera Batam ,22,3,25,0,17,0,0,0,0,14,4,1,0,0,0,0,0,0,3
10,103060,STKIP Aisyiyah Riau ,14,0,14,3,11,0,0,0,0,2,8,0,0,0,0,0,0,0,4
10,103061,Sekolah Tinggi Ilmu Kesehatan Hang Tuah ,90,42,132,22,68,0,0,1,1,17,63,3,0,0,0,1,0,0,4
10,103063,STIPER Sawahlunto Sijunjung ,23,6,29,4,19,0,0,0,0,9,14,0,0,0,0,0,0,0,0
10,103064,Sekolah Tinggi Ilmu Kesehatan Ceria Buana ,30,14,44,2,26,0,0,1,9,11,7,0,0,0,0,0,0,2,0
10,103066,Sekolah Tinggi Pariwisata Riau ,12,1,13,0,12,0,0,0,0,5,7,0,0,0,0,0,0,0,0
10,103067,Sekolah Tinggi Teknologi Nasional ,29,0,29,1,28,0,0,0,0,18,11,0,0,0,0,0,0,0,0
10,103068,Sekolah Tinggi Teknologi Dumai ,25,5,30,1,24,0,0,0,0,1,23,0,0,0,0,0,0,0,1
10,103069,Sekolah Tinggi Ilmu Administrasi Setih Setio ,22,11,33,0,22,0,0,0,0,5,12,0,0,0,0,0,0,0,5
10,103070,Sekolah Tinggi Ilmu Komputer Pelita Indonesia ,36,3,39,7,29,0,0,0,0,15,15,3,0,0,0,0,0,0,3
10,103071,Sekolah Tinggi Teknologi Pekanbaru ,27,2,29,9,16,0,0,0,0,5,19,1,0,0,0,0,0,0,2
10,103072,Sekolah Tinggi Bahasa Asing Persada Bunda ,9,4,13,1,8,0,0,0,0,3,5,0,0,0,0,0,0,0,1
10,103073,Sekolah Tinggi Ilmu Kesehatan Fort De Kock ,48,26,74,17,32,0,0,0,3,10,25,2,0,0,0,1,0,5,2
10,103074,STISIP Nurdin Hamzah ,14,6,20,0,14,0,0,0,0,6,5,0,0,0,0,0,0,0,3
10,103075,Sekolah Tinggi Ilmu Ekonomi Muhammadiyah Jambi ,41,22,63,0,41,0,0,0,0,4,23,0,0,0,0,0,0,0,14
10,103076,Sekolah Tinggi Ilmu Kesehatan Alifah Padang ,29,5,34,0,29,0,0,0,0,10,14,0,0,0,0,0,0,3,2
10,103077,Sekolah Tinggi Ilmu Kesehatan Baiturrahim ,65,24,89,2,63,0,0,0,3,34,22,1,0,0,0,0,0,3,2
10,103078,STIA Nusantara Sakti Sungai Penuh ,21,14,35,0,21,0,0,0,0,2,18,0,0,0,0,0,0,0,1
10,103079,STMIK Dumai ,20,2,22,1,19,0,0,0,0,3,16,0,0,0,0,0,0,0,1
10,103080,Sekolah Tinggi Teknologi Payakumbuh ,22,5,27,7,15,0,0,0,0,5,13,3,0,0,0,0,0,0,1
10,103081,Sekolah Tinggi Ilmu Farmasi Padang ,12,1,13,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,4
10,103082,STIKES Mercubaktijaya Padang ,45,28,73,10,35,0,0,0,7,17,21,0,0,0,0,0,0,0,0
10,103083,STIKES Tuanku Tambusai ,48,26,74,11,37,0,0,0,5,4,33,0,0,0,0,0,0,1,5
10,103084,STIKES Perintis Padang ,71,70,141,14,57,0,0,0,4,10,52,0,0,0,0,0,0,0,5
10,103085,STIKES Piala Sakti Pariaman ,9,17,26,0,9,0,0,0,2,4,3,0,0,0,0,0,0,0,0
10,103086,STIKES Tengku Maharatu ,24,9,33,0,24,0,0,0,2,11,9,0,0,0,0,0,0,1,1
10,103087,Sekolah Tinggi Ilmu Hukum Persada Bunda ,17,2,19,0,17,0,0,0,0,4,13,0,0,0,0,0,0,0,0
10,103088,Sekolah Tinggi Ilmu Kesehatan Indonesia Padang ,12,28,40,0,12,0,0,0,0,9,2,0,0,0,0,0,0,0,1
10,103089,Sekolah Tinggi Ilmu Kesehatan YPAK Padang ,22,12,34,1,21,0,0,0,4,6,9,0,0,0,0,0,0,1,2
10,103090,STMIK Dharmapala Riau ,23,4,27,6,17,0,0,0,0,11,12,0,0,0,0,0,0,0,0
10,103092,Sekolah Tinggi Ilmu Ekonomi Pelita Indonesia ,59,0,59,6,53,0,0,0,0,15,26,5,0,0,0,0,0,0,13
10,103093,STIKES Hang Tuah Tanjung Pinang ,21,8,29,0,21,0,0,0,0,10,10,0,0,0,0,0,0,0,1
10,103094,STIKES Purna Bhakti Husada Batusangkar ,23,7,30,0,23,0,0,0,5,16,2,0,0,0,0,0,0,0,0
10,103095,Sekolah Tinggi Ilmu Kesehatan Ibnu Sina Batam ,17,1,18,0,17,0,0,0,0,3,9,0,0,0,0,0,0,1,4
10,103096,Sekolah Tinggi Ilmu Kesehatan Payung Negeri ,54,11,65,8,46,0,0,0,6,8,26,0,0,0,0,0,0,1,13
10,103098,STIKES Yarsi Sumatera Barat ,34,16,50,5,29,0,0,0,4,15,12,0,0,0,0,1,0,0,2
10,103099,STIE Pembangunan Tanjungpinang ,31,2,33,0,31,0,0,0,0,3,12,0,0,0,0,0,0,0,16
10,103100,Sekolah Tinggi Ilmu Komunikasi Internasional Gurindam Archipelago ,27,11,38,0,20,0,0,0,0,20,4,0,0,0,0,0,0,0,3
10,103101,Sekolah Tinggi Ilmu Ekonomi Cakrawala ,7,0,7,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,4
10,103102,Sekolah Tinggi Teknologi Indonesia Tanjung Pinang ,21,13,34,0,15,0,0,0,0,11,9,0,0,0,0,0,0,0,1
10,103103,Sekolah Tinggi Ilmu Kesehatan Syedza Saintika ,34,19,53,1,33,0,0,0,1,10,21,0,0,0,0,0,0,1,1
10,103104,STIKES Ranah Minang ,32,8,40,4,28,0,0,2,5,17,7,0,0,0,0,0,0,1,0
10,103105,Sekolah Tinggi Teknologi Indragiri ,11,7,18,0,11,0,0,0,0,6,5,0,0,0,0,0,0,0,0
10,103106,Sekolah Tinggi Ilmu Ekonomi El Hakim ,16,0,16,11,5,0,0,0,0,4,12,0,0,0,0,0,0,0,0
10,103107,STKIP Al Azhar Diniyyah Jambi ,13,3,16,0,13,0,0,0,0,2,4,1,0,0,0,0,0,0,6
10,103109,Sekolah Tinggi Ilmu Kesehatan Karimun ,13,1,14,0,13,0,0,0,0,6,1,0,0,0,0,0,0,0,6
10,103110,STIKES Dharma Landbouw ,22,8,30,3,19,0,0,0,1,7,13,0,0,0,0,0,0,0,1
10,103111,STBA Haji Agus Salim ,16,6,22,2,13,0,0,0,0,5,5,2,0,0,0,0,0,0,4
10,103112,STKIP Adzkia ,20,3,23,1,19,0,0,0,0,0,13,2,0,0,0,0,0,0,5
10,103113,STKIP Widyaswara Indonesia ,12,8,20,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10,103114,STIE Widyaswara Indonesia ,22,0,22,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0
10,103115,STIKES Awal Bros Batam ,17,3,20,0,17,0,0,0,4,3,8,0,0,0,0,0,0,0,2
10,103116,STIKES Pekanbaru Medical Center ,14,6,20,0,14,0,0,0,0,0,2,1,0,0,0,3,3,0,5
10,103117,STKIP Insan Madani Airmolek ,14,1,15,0,14,0,0,0,0,2,9,0,0,0,0,0,0,0,3
10,103118,STIKES Al-Insyirah Pekanbaru ,24,1,25,0,24,0,0,0,1,1,19,0,0,0,0,0,0,0,3
10,103119,STKIP Nasional ,25,9,34,0,20,0,0,0,0,11,7,2,0,0,0,0,0,0,5
10,103120,STIKES Nan Tongga ,10,8,18,0,10,0,0,0,0,6,4,0,0,0,0,0,0,0,0
10,103121,STIKES Prima Nusantara ,46,10,56,2,44,0,0,0,18,8,20,0,0,0,0,0,0,0,0
10,103122,STIKES Mitra Bunda Persada ,26,4,30,0,26,0,0,0,0,1,17,0,0,0,0,2,0,0,6
10,103123,STMIK Hang Tuah Pekanbaru ,16,8,24,4,12,0,0,0,0,5,7,1,0,0,0,0,0,0,3
10,103124,Sekolah Tinggi Ilmu Kesehatan Prima ,22,3,25,0,22,0,0,0,3,5,8,0,0,0,0,0,0,0,6
10,103126,Sekolah Tinggi Pertanian Haji Agus Salim ,7,0,7,2,5,0,0,0,0,0,6,1,0,0,0,0,0,0,0
10,103127,Sekolah Tinggi Ilmu Kesehatan Merangin ,11,12,23,1,10,0,0,1,5,0,4,1,0,0,0,0,0,0,0
10,103129,STKIP Pahlawan Tuanku Tambusai ,29,0,29,0,29,0,0,0,0,0,16,0,0,0,0,0,0,0,13
10,103131,STIE Prakarti Mulya ,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
10,103133,Sekolah Tinggi Ilmu Kesehatan (STIKES) Lenggogeni Padang ,17,2,19,0,17,0,0,0,5,3,8,0,0,0,0,0,1,0,0
10,103134,STIE Mahaputra Riau ,24,1,25,0,24,0,0,0,0,4,7,0,0,0,0,0,0,0,13
10,103135,STISIP Bunda Tanah Melayu ,13,4,17,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,11
10,103136,Sekolah Tinggi Ilmu Komputer Muhammadiyah Batam ,14,1,15,0,14,0,0,0,0,0,7,0,0,0,0,0,0,0,7
10,103137,STIA Indragiri ,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,103138,STKIP Pesisir Selatan ,12,0,12,1,11,0,0,0,0,0,3,0,0,0,0,0,0,0,9
10,103139,STIE Nagoya Indonesia ,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,103140,STIH Putri Maharaja ,10,1,11,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,8
10,103141,STKIP Rokania ,19,0,19,0,19,0,0,0,0,0,16,0,0,0,0,0,0,0,3
10,103142,STKIP Muhammadiyah Muara Bungo ,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,103143,STMIK Indragiri ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,103144,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Meranti ,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10,104001,Akademi Pembangunan Pertanian Lubuk Alung ,7,0,7,4,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0
10,104002,Akademi Pariwisata Bunda Padang ,11,6,17,1,10,0,0,0,0,6,5,0,0,0,0,0,0,0,0
10,104004,Akademi Keuangan Dan Perbankan Padang ,7,0,7,3,4,0,0,0,0,1,6,0,0,0,0,0,0,0,0
10,104005,Akademi Akuntansi Indonesia Padang ,10,0,10,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,1
10,104012,Akademi Pariwisata Engku Putri Hamidah ,10,1,11,1,9,0,0,1,0,4,5,0,0,0,0,0,0,0,0
10,104016,Akademi Sekretari Dan Manajemen Jambi ,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
10,104017,Akademi Keuangan Dan Perbankan Riau ,5,0,5,3,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0
10,104018,Akademi Akuntansi Riau ,7,7,14,0,7,0,0,0,0,2,2,2,0,0,0,0,0,0,1
10,104019,Akademi Sekretari Dan Manajemen Persada Bunda ,18,5,23,0,18,0,0,0,0,7,11,0,0,0,0,0,0,0,0
10,104025,Akademi Keperawatan Baiturrahmah ,6,0,6,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0
10,104027,Akademi Maritim Sapta Samudra ,19,1,20,1,18,0,0,1,0,15,3,0,0,0,0,0,0,0,0
10,104030,Akademi Manajemen Informatika & Komputer Jaya Nusa ,11,2,13,3,8,0,0,0,0,3,7,0,0,0,0,0,0,0,1
10,104032,Akademi Bahasa Asing Persada Bunda ,8,0,8,1,7,0,0,0,0,2,6,0,0,0,0,0,0,0,0
10,104040,Akademi Manajemen Informatika Dan Komputer Dumai ,8,2,10,1,7,0,0,0,0,4,3,0,0,0,0,0,0,0,1
10,104042,Apikes Iris ,12,1,13,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,2
10,104043,Akademi Teknik Adikarya ,19,0,19,0,19,0,0,0,0,18,1,0,0,0,0,0,0,0,0
10,104047,Akademi Farmasi Dwi Frama ,10,2,12,0,10,0,0,0,0,4,6,0,0,0,0,0,0,0,0
10,104048,AMIK Bukittinggi ,18,13,31,0,18,0,0,0,0,4,10,0,0,0,0,0,0,0,4
10,104050,AMIK Datuk Parpatiah Nan Sabatang ,15,2,17,0,15,0,0,0,0,9,3,0,0,0,0,0,0,0,3
10,104051,AMIK Mitra Gama ,21,26,47,1,20,0,0,0,0,3,18,0,0,0,0,0,0,0,0
10,104052,Akademi Kebidanan Alifah Padang ,17,5,22,0,17,0,0,0,12,1,3,0,0,0,0,1,0,0,0
10,104056,Akademi Kebidanan Dharma Husada Pekanbaru ,6,6,12,0,6,0,0,0,4,1,1,0,0,0,0,0,0,0,0
10,104057,Akademi Keperawatan Dharma Husada Pekanbaru ,6,3,9,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0
10,104058,Akademi Bahasa Asing Nurdin Hamzah ,6,0,6,0,6,0,0,0,0,3,2,1,0,0,0,0,0,0,0
10,104059,AMIK Mahaputra Riau ,14,3,17,0,14,0,0,0,0,7,4,0,0,0,0,0,0,0,3
10,104065,AMIK Tri Dharma Pekanbaru ,19,2,21,0,19,0,0,0,0,1,17,0,0,0,0,0,0,0,1
10,104066,Akademi Pariwisata Paramitha Bukittinggi ,7,0,7,1,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0
10,104067,Akademi Kesenian Melayu Riau ,19,1,20,0,19,0,0,0,0,10,9,0,0,0,0,0,0,0,0
10,104069,Akademi Keperawatan Jambi ,15,7,22,0,15,0,0,0,0,4,11,0,0,0,0,0,0,0,0
10,104072,Akademi Manajemen Informatika Dan Komputer Kosgoro ,16,9,25,1,15,0,0,0,0,4,9,0,0,0,0,0,0,0,3
10,104074,Akademi Farmasi Ranah Minang ,6,2,8,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
10,104075,AMIK Selat Panjang ,15,4,19,1,14,0,0,0,0,8,3,0,0,0,0,0,0,0,4
10,104076,Akademi Akuntansi Bukittinggi ,10,1,11,2,8,0,0,0,0,3,6,0,0,0,0,0,0,0,1
10,104077,Akademi Keperawatan Sri Bunga Tanjung ,5,8,13,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1
10,104078,AMIK Depati Parbo Kerinci ,16,26,42,0,16,0,0,0,0,3,13,0,0,0,0,0,0,0,0
10,104080,Akademi Keperawatan Bina Insani Sakti ,14,17,31,0,14,0,0,0,0,5,0,0,0,0,0,0,0,8,1
10,104082,Akademi Keperawatan Nabila ,7,12,19,1,6,0,0,0,0,6,1,0,0,0,0,0,0,0,0
10,104083,Akademi Kebidanan Internasional Pekanbaru ,11,0,11,0,11,0,0,2,4,1,4,0,0,0,0,0,0,0,0
10,104084,Akademi Keperawatan Prima Jambi ,7,1,8,0,7,0,0,0,0,6,1,0,0,0,0,0,0,0,0
10,104085,Akademi Kebidanan Prima Jambi ,5,6,11,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1
10,104088,Akademi Analis Kesehatan Pekanbaru ,13,2,15,0,13,0,0,0,0,3,9,0,0,0,0,0,0,0,1
10,104089,Akademi Keperawatan YPTK Solok ,6,9,15,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,2
10,104090,Akademi Kebidanan Sempena Negeri Pekanbaru ,13,1,14,0,14,0,0,1,5,4,3,0,0,0,0,0,0,0,0
10,104091,Akademi Kebidanan Helvetia Pekanbaru ,20,5,25,0,20,0,0,1,1,5,12,0,0,0,0,1,0,0,0
10,104093,Akademi Keperawatan Setih Setio ,16,3,19,0,16,0,0,0,0,13,3,0,0,0,0,0,0,0,0
10,104096,Akademi Kebidanan Husada Gemilang ,11,5,16,0,11,0,0,0,6,1,4,0,0,0,0,0,0,0,0
10,104098,Akademi Kebidanan Laksamana ,5,3,8,0,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0
10,104100,Akademi Kebidanan Bunda Serumpun ,3,1,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1
10,104101,Akademi Keperawatan Aisyiyah Padang ,4,2,6,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
10,104102,Akademi Kebidanan Tuti Rahayu ,6,0,6,0,6,0,0,0,4,1,1,0,0,0,0,0,0,0,0
10,104103,Akademi Kebidanan Bina Nusantara Mandiri ,3,12,15,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0
10,104104,Akademi Keperawatan Purna Bhakti Husada ,6,3,9,0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0
10,104105,Akademi Kebidanan Puteri Andalas ,14,4,18,0,14,0,0,0,3,8,3,0,0,0,0,0,0,0,0
10,104106,Akademi Kebidanan Widya Husada ,16,5,21,0,16,0,0,0,8,6,2,0,0,0,0,0,0,0,0
10,104108,Akademi Kebidanan Mitra Husada Padang ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,104109,Akademi Kebidanan Petro Mandau Husada ,12,1,13,0,12,0,0,1,4,3,3,0,0,0,0,0,0,0,1
10,104110,Akademi Kebidanan Umi Bagan Batu ,10,6,16,0,10,0,0,0,4,6,0,0,0,0,0,0,0,0,0
10,104111,Akademi Kebidanan Amanah Muara Bungo ,23,1,24,0,23,0,0,0,2,15,4,0,0,0,0,0,0,0,2
10,104112,Akademi Kebidanan Keluarga Bunda Jambi ,7,11,18,0,7,0,0,0,0,2,5,0,0,0,0,0,0,0,0
10,104113,Akademi Analis Kesehatan Putra Jaya Batam ,2,2,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10,104114,Akademi Akuntansi Dan Manajemen Pembangunan ,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10,104115,Akademi Manajemen Informatika Dan Komputer Gici ,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,104116,Akademi Bahasa Asing Permata Harapan ,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10,104117,Akademi Akuntansi Permata Harapan Batam ,22,0,22,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10
10,104118,Akademi Kebidanan Pelita Andalas ,13,8,21,0,13,0,0,0,7,5,1,0,0,0,0,0,0,0,0
10,104119,Akademi Kebidanan Anugerah Bintan ,17,5,22,0,17,0,0,1,11,1,3,0,0,0,0,0,0,1,0
10,104120,Akademi Kebidanan Satu Enam Lima ,9,0,9,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,1
10,104122,Akademi Kebidanan Salma ,17,2,19,0,17,0,0,0,2,5,1,0,0,0,0,0,0,0,9
10,104123,Akademi Kebidanan Imam Bonjol ,10,2,12,2,8,0,0,0,6,2,2,0,0,0,0,0,0,0,0
10,104124,Akademi Teknik Gigi YLPTK Padang ,6,1,7,0,6,0,0,0,0,2,3,0,0,0,0,0,0,1,0
10,104125,Akademi Kebidanan Sumatera Barat ,15,6,21,0,15,0,0,0,7,2,5,0,0,0,0,0,0,0,1
10,104126,Akademi Kebidanan Payung Pelalawan ,7,0,7,0,7,0,0,0,2,4,0,0,0,0,0,0,0,0,1
10,104127,Akademi Kebidanan Putra Jaya Mandiri Batam ,10,12,22,0,10,0,0,0,4,1,0,0,0,0,0,0,0,0,5
10,104128,Akademi Kebidanan Pasaman Barat ,7,8,15,0,7,0,0,0,2,1,3,0,0,0,0,0,0,0,1
10,104129,Akademi Kebidanan Budi Mulia Kotabaru ,10,0,10,0,10,0,0,0,6,2,2,0,0,0,0,0,0,0,0
10,104130,Akademi Keperawatan YPSBR Muara Bulian ,3,13,16,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10,104131,Akademi Farmasi Prayoga Padang ,8,4,12,1,7,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10,104132,Akademi Kebidanan Putri Bangsa Pariaman ,6,2,8,0,6,0,0,0,2,4,0,0,0,0,0,0,0,0,0
10,104133,Akademi Kebidanan Hang Jebat ,7,1,8,0,7,0,0,0,3,4,0,0,0,0,0,0,0,0,0
10,104134,Akademi Refraksi Optisi YLPTK ,7,0,7,0,7,0,0,0,0,2,4,1,0,0,0,0,0,0,0
10,104135,Akademi Keperawatan Kesdam I/Bukit Barisan Padang ,4,11,15,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3
10,104136,Akademi Kebidanan Indragiri ,8,8,16,0,8,0,0,0,2,4,2,0,0,0,0,0,0,0,0
10,104137,Akademi Farmasi Imam Bonjol ,8,2,10,0,8,0,0,0,0,2,5,1,0,0,0,0,0,0,0
10,104138,Akademi Kebidanan Jakarta Mitra Sejahtera ,16,0,16,0,16,0,0,0,2,0,13,0,0,0,0,1,0,0,0
10,104139,Akademi Keperawatan Garuda Putih Jambi ,9,4,13,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,2
10,104140,Akademi Kesehatan John Paul II Pekanbaru ,6,1,7,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
10,105002,Politeknik Caltex ,76,3,79,34,42,0,0,0,0,10,52,1,0,0,0,0,0,0,13
10,105006,Politeknik Jambi ,14,11,25,0,14,0,0,0,0,5,8,0,0,0,0,0,0,0,1
10,105008,Politeknik Kesehatan Siteba ,11,8,19,0,11,0,0,0,5,6,0,0,0,0,0,0,0,0,0
10,105009,Politeknik Kampar ,22,9,31,0,22,0,0,0,2,7,13,0,0,0,0,0,0,0,0
10,105010,Politeknik Pariwisata Batam ,14,8,22,1,13,0,0,0,0,0,3,0,0,0,0,0,0,0,11
11,111001,Universitas 17 Agustus 1945 Samarinda ,128,38,166,65,66,0,0,0,0,13,98,13,0,0,0,0,0,0,4
11,111002,Universitas Achmad Yani Banjarmasin ,101,27,128,59,43,0,0,0,0,10,86,3,0,0,0,0,0,0,2
11,111003,Universitas Islam Kalimantan M A B Banjarmasin ,286,53,339,82,204,0,0,1,0,39,213,17,0,0,0,0,0,0,16
11,111004,Universitas Panca Bhakti ,63,28,91,44,19,0,0,0,0,7,51,2,0,0,0,0,0,0,3
