,jenjang_prodi,jmldosen,jmlmhs,kabkot,kode,nama,status,univ,rcode,subcode
182,Sp-1,8,20,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11725,Mikrobiologi Klinik,Aktif,Universitas Indonesia,1,11
183,Sp-1,6,25,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11741,Ners Spesialis Keperawatan Anak,Aktif,Universitas Indonesia,1,11
184,Sp-1,6,23,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11742,Ners Spesialis Keperawatan Jiwa,Aktif,Universitas Indonesia,1,11
185,Sp-1,0,18,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11745,Ners Spesialis Keperawatan Maternitas,Aktif,Universitas Indonesia,1,11
186,Sp-1,5,33,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11740,Ners Spesialis Keperawatan Medikal Bedah,Aktif,Universitas Indonesia,1,11
187,Sp-1,0,21,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11746,Ners Spesilias Keperawatan Komunitas,Aktif,Universitas Indonesia,1,11
188,Sp-1,0,34,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11738,Onkologi Radiasi,Aktif,Universitas Indonesia,1,11
189,Sp-1,8,54,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,12706,Ortodonsia,Aktif,Universitas Indonesia,1,12
190,Sp-1,3,5,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11743,Parasitologi Klinik,Aktif,Universitas Indonesia,1,11
191,Sp-1,5,26,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,12705,Periodonsia,Aktif,Universitas Indonesia,1,12
192,Sp-1,7,36,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,12707,Prostodonsia,Aktif,Universitas Indonesia,1,12
193,Sp-1,5,42,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11724,Psikiatri,Aktif,Universitas Indonesia,1,11
194,Sp-1,13,72,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11723,Radiologi,Aktif,Universitas Indonesia,1,11
195,Sp-1,10,61,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11721,Rehabilitasi Medik,Aktif,Universitas Indonesia,1,11
196,S1,59,1577,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,62201,Akuntansi,Aktif,Universitas Indonesia,6,62
197,S1,9,297,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,82201,Antropologi Sosial,Aktif,Universitas Indonesia,8,82
198,S1,6,167,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,81201,Arkeologi,Aktif,Universitas Indonesia,8,81
199,S1,10,497,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,23201,Arsitektur,Aktif,Universitas Indonesia,2,23
200,S1,6,225,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79210,Bahasa Dan Kebudayaan Korea,Aktif,Universitas Indonesia,7,79
201,S1,17,518,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,46201,Biologi,Aktif,Universitas Indonesia,4,46
202,S1,1,160,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,60203,Bisnis Islam,Aktif,Universitas Indonesia,6,60
203,S1,5,203,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,90221,Desain Interior,Aktif,Universitas Indonesia,9,90
204,S1,3,153,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,60202,Ekonomi Islam,Aktif,Universitas Indonesia,6,60
205,S1,48,457,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,60201,Ekonomi Pembangunan,Aktif,Universitas Indonesia,6,60
206,S1,15,649,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,48201,Farmasi,Aktif,Universitas Indonesia,4,48
207,S1,18,532,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,45201,Fisika,Aktif,Universitas Indonesia,4,45
208,S1,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,33201,Geofisika,Aktif,Universitas Indonesia,3,33
209,S1,20,528,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,51201,Geografi,Aktif,Universitas Indonesia,5,51
210,S1,0,103,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,34201,Geologi,Aktif,Universitas Indonesia,3,34
211,S1,14,274,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,63221,Ilmu Administrasi Fiskal,Aktif,Universitas Indonesia,6,63
212,S1,14,238,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,63201,Ilmu Administrasi Negara,Aktif,Universitas Indonesia,6,63
213,S1,17,259,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,63211,Ilmu Administrasi Niaga,Aktif,Universitas Indonesia,6,63
214,S1,6,170,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,75201,Ilmu Filsafat,Aktif,Universitas Indonesia,7,75
215,S1,10,207,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,13211,Ilmu Gizi,Aktif,Universitas Indonesia,1,13
216,S1,7,216,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,64201,Ilmu Hubungan Internasional,Aktif,Universitas Indonesia,6,64
217,S1,98,1985,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,74201,Ilmu Hukum,Aktif,Universitas Indonesia,7,74
218,S1,16,564,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,14201,Ilmu Keperawatan,Aktif,Universitas Indonesia,1,14
219,S1,6,223,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,72201,Ilmu Kesejahteraan Sosial,Aktif,Universitas Indonesia,7,72
220,S1,19,688,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,55201,Ilmu Komputer,Aktif,Universitas Indonesia,5,55
221,S1,15,836,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,70201,Ilmu Komunikasi,Aktif,Universitas Indonesia,7,70
222,S1,8,271,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,71201,Ilmu Perpustakaan,Aktif,Universitas Indonesia,7,71
223,S1,15,498,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,67201,Ilmu Politik,Aktif,Universitas Indonesia,6,67
224,S1,13,238,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,80201,Ilmu Sejarah,Aktif,Universitas Indonesia,8,80
225,S1,94,984,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11201,Kedokteran,Aktif,Universitas Indonesia,1,11
226,S1,0,96,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,13241,Kesehatan Dan Keselamatan Kerja,Aktif,Universitas Indonesia,1,13
227,S1,0,134,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,13251,Kesehatan Lingkungan,Aktif,Universitas Indonesia,1,13
228,S1,57,961,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,13201,Kesehatan Masyarakat,Aktif,Universitas Indonesia,1,13
229,S1,14,553,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,47201,Kimia,Aktif,Universitas Indonesia,4,47
230,S1,6,496,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,66201,Kriminologi,Aktif,Universitas Indonesia,6,66
231,S1,68,1480,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,61201,Manajemen,Aktif,Universitas Indonesia,6,61
232,S1,27,531,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,44201,Matematika,Aktif,Universitas Indonesia,4,44
233,S1,16,460,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,12201,Pendidikan Dokter Gigi,Aktif,Universitas Indonesia,1,12
234,S1,51,1192,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,73201,Psikologi,Aktif,Universitas Indonesia,7,73
235,S1,8,227,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79203,Sastra Arab,Aktif,Universitas Indonesia,7,79
236,S1,13,277,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79208,Sastra Belanda,Aktif,Universitas Indonesia,7,79
237,S1,11,246,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79209,Sastra Cina,Aktif,Universitas Indonesia,7,79
238,S1,17,258,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79201,Sastra Indonesia,Aktif,Universitas Indonesia,7,79
239,S1,14,319,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79202,Sastra Inggris,Aktif,Universitas Indonesia,7,79
240,S1,14,203,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79211,Sastra Jawa,Aktif,Universitas Indonesia,7,79
241,S1,12,341,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79204,Sastra Jepang,Aktif,Universitas Indonesia,7,79
242,S1,9,294,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79206,Sastra Jerman,Aktif,Universitas Indonesia,7,79
243,S1,7,240,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79205,Sastra Perancis,Aktif,Universitas Indonesia,7,79
244,S1,8,165,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79207,Sastra Rusia,Aktif,Universitas Indonesia,7,79
245,S1,12,719,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,57201,Sistem Informasi,Aktif,Universitas Indonesia,5,57
246,S1,15,294,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,69201,Sosiologi,Aktif,Universitas Indonesia,6,69
247,S1,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,49201,Statistika,Aktif,Universitas Indonesia,4,49
248,S1,14,574,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,20201,Teknik Elektro,Aktif,Universitas Indonesia,2,20
249,S1,12,459,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,26201,Teknik Industri,Aktif,Universitas Indonesia,2,26
250,S1,9,548,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,24201,Teknik Kimia,Aktif,Universitas Indonesia,2,24
251,S1,9,239,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,56201,Teknik Komputer,Aktif,Universitas Indonesia,5,56
252,S1,8,220,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,25201,Teknik Lingkungan,Aktif,Universitas Indonesia,2,25
253,S1,14,573,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,21201,Teknik Mesin,Aktif,Universitas Indonesia,2,21
254,S1,14,536,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,27201,Teknik Metalurgi,Aktif,Universitas Indonesia,2,27
255,S1,8,217,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,36201,Teknik Perkapalan,Aktif,Universitas Indonesia,3,36
256,S1,20,577,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,22201,Teknik Sipil,Aktif,Universitas Indonesia,2,22
257,S1,6,216,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,25202,Teknologi Bioproses,Aktif,Universitas Indonesia,2,25
258,Profesi,5,80,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,62901,Profesi Akuntan,Aktif,Universitas Indonesia,6,62
259,Profesi,8,220,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,48901,Profesi Apoteker,Aktif,Universitas Indonesia,4,48
260,Profesi,0,21,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,23901,Profesi Arsitek,Aktif,Universitas Indonesia,2,23
261,Profesi,25,459,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11901,Profesi Dokter,Aktif,Universitas Indonesia,1,11
262,Profesi,13,283,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,12901,Profesi Dokter Gigi,Aktif,Universitas Indonesia,1,12
263,Profesi,4,167,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,14901,Profesi Ners,Aktif,Universitas Indonesia,1,14
264,D3,10,245,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,94409,Administrasi Asuransi & Aktuaria,Aktif,Universitas Indonesia,9,94
265,D3,3,300,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,63411,Administrasi Perkantoran,Aktif,Universitas Indonesia,6,63
266,D3,10,578,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,62401,Akuntansi,Aktif,Universitas Indonesia,6,62
267,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79403,Bahasa Arab,Tutup,Universitas Indonesia,7,79
268,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79408,Bahasa Belanda,Tutup,Universitas Indonesia,7,79
269,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79402,Bahasa Inggris,Tutup,Universitas Indonesia,7,79
270,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79404,Bahasa Jepang,Tutup,Universitas Indonesia,7,79
271,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79406,Bahasa Jerman,Tutup,Universitas Indonesia,7,79
272,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79409,Bahasa Mandarin,Tutup,Universitas Indonesia,7,79
273,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,79405,Bahasa Perancis,Tutup,Universitas Indonesia,7,79
274,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,48401,Farmasi Rumah Sakit Dan Dist Pemasaran,Tutup,Universitas Indonesia,4,48
275,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,30401,Fisika Instrumentasi,Tutup,Universitas Indonesia,3,30
276,D3,2,106,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11401,Fisioterapi,Aktif,Universitas Indonesia,1,11
277,D3,5,249,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,71402,Kearsipan,Aktif,Universitas Indonesia,7,71
278,D3,6,303,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,61406,Keuangan Dan Perbankan,Aktif,Universitas Indonesia,6,61
279,D3,0,0,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,47401,Kimia Terapan,Tutup,Universitas Indonesia,4,47
280,D3,6,558,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,70401,Komunikasi,Aktif,Universitas Indonesia,7,70
281,D3,2,86,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,11403,Okupasi Terapi,Aktif,Universitas Indonesia,1,11
282,D3,4,323,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,63421,Perpajakan,Aktif,Universitas Indonesia,6,63
283,D3,6,348,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,13461,Perumahsakitan,Aktif,Universitas Indonesia,1,13
284,D3,5,293,Kota Jakarta Pusat - Prop. D.K.I. Jakarta - Indonesia,93401,Usaha Perjalanan Wisata,Aktif,Universitas Indonesia,9,93
285,S3,0,0,Kota Malang - Prop. Jawa Timur - Indonesia,63003,Adminsitrasi Kampus Jakarta,Aktif,Universitas Brawijaya,6,63
286,S3,8,37,Kota Malang - Prop. Jawa Timur - Indonesia,46001,Biologi,Aktif,Universitas Brawijaya,4,46
287,S3,7,0,Kota Malang - Prop. Jawa Timur - Indonesia,45001,Fisika,Aktif,Universitas Brawijaya,4,45
288,S3,9,166,Kota Malang - Prop. Jawa Timur - Indonesia,63001,Ilmu Administrasi,Aktif,Universitas Brawijaya,6,63
289,S3,7,81,Kota Malang - Prop. Jawa Timur - Indonesia,62001,Ilmu Akuntansi,Aktif,Universitas Brawijaya,6,62
290,S3,5,46,Kota Malang - Prop. Jawa Timur - Indonesia,60001,Ilmu Ekonomi,Aktif,Universitas Brawijaya,6,60
291,S3,4,114,Kota Malang - Prop. Jawa Timur - Indonesia,74001,Ilmu Hukum,Aktif,Universitas Brawijaya,7,74
292,S3,8,26,Kota Malang - Prop. Jawa Timur - Indonesia,11001,Ilmu Kedokteran,Aktif,Universitas Brawijaya,1,11
293,S3,7,140,Kota Malang - Prop. Jawa Timur - Indonesia,61001,Ilmu Manajemen,Aktif,Universitas Brawijaya,6,61
294,S3,0,47,Kota Malang - Prop. Jawa Timur - Indonesia,54041,Ilmu Perikanan dan Kelautan,Aktif,Universitas Brawijaya,5,54
295,S3,5,298,Kota Malang - Prop. Jawa Timur - Indonesia,54001,Ilmu Pertanian,Aktif,Universitas Brawijaya,5,54
296,S3,0,14,Kota Malang - Prop. Jawa Timur - Indonesia,69001,Ilmu Sosiologi,Aktif,Universitas Brawijaya,6,69
297,S3,5,125,Kota Malang - Prop. Jawa Timur - Indonesia,21001,Ilmu Teknik Mesin,Aktif,Universitas Brawijaya,2,21
298,S3,6,73,Kota Malang - Prop. Jawa Timur - Indonesia,22001,Ilmu Teknik Sipil,Aktif,Universitas Brawijaya,2,22
299,S3,6,68,Kota Malang - Prop. Jawa Timur - Indonesia,54031,Ilmu Ternak,Aktif,Universitas Brawijaya,5,54
300,S3,7,0,Kota Malang - Prop. Jawa Timur - Indonesia,47001,Kimia,Aktif,Universitas Brawijaya,4,47
301,S3,7,0,Kota Malang - Prop. Jawa Timur - Indonesia,44002,Matematika,Aktif,Universitas Brawijaya,4,44
302,S3,6,16,Kota Malang - Prop. Jawa Timur - Indonesia,41011,Teknologi Industri Pertanian,Aktif,Universitas Brawijaya,4,41
303,S2,1,4,Kota Malang - Prop. Jawa Timur - Indonesia,54101,Agribisnis,Aktif,Universitas Brawijaya,5,54
304,S2,6,80,Kota Malang - Prop. Jawa Timur - Indonesia,54104,Agronomi,Aktif,Universitas Brawijaya,5,54
305,S2,9,304,Kota Malang - Prop. Jawa Timur - Indonesia,62101,Akuntansi,Aktif,Universitas Brawijaya,6,62
306,S2,6,19,Kota Malang - Prop. Jawa Timur - Indonesia,23101,Arsitektur Lingkungan Binaan,Aktif,Universitas Brawijaya,2,23
307,S2,8,42,Kota Malang - Prop. Jawa Timur - Indonesia,46101,Biologi,Aktif,Universitas Brawijaya,4,46
308,S2,0,89,Kota Malang - Prop. Jawa Timur - Indonesia,54143,Budidaya Perairan,Aktif,Universitas Brawijaya,5,54
309,S2,5,55,Kota Malang - Prop. Jawa Timur - Indonesia,54102,Ekonomi Pertanian,Aktif,Universitas Brawijaya,5,54
310,S2,6,45,Kota Malang - Prop. Jawa Timur - Indonesia,45101,Fisika,Aktif,Universitas Brawijaya,4,45
311,S2,7,142,Kota Malang - Prop. Jawa Timur - Indonesia,63101,Ilmu Administrasi Negara,Aktif,Universitas Brawijaya,6,63
312,S2,6,80,Kota Malang - Prop. Jawa Timur - Indonesia,63111,Ilmu Administrasi Niaga,Aktif,Universitas Brawijaya,6,63
313,S2,8,52,Kota Malang - Prop. Jawa Timur - Indonesia,11106,Ilmu Biomedik,Aktif,Universitas Brawijaya,1,11
314,S2,5,98,Kota Malang - Prop. Jawa Timur - Indonesia,60101,Ilmu Ekonomi,Aktif,Universitas Brawijaya,6,60
315,S2,7,90,Kota Malang - Prop. Jawa Timur - Indonesia,74101,Ilmu Hukum,Aktif,Universitas Brawijaya,7,74
316,S2,8,51,Kota Malang - Prop. Jawa Timur - Indonesia,55101,Ilmu Komputer,Aktif,Universitas Brawijaya,5,55
317,S2,4,42,Kota Malang - Prop. Jawa Timur - Indonesia,70101,Ilmu Komunikasi,Aktif,Universitas Brawijaya,7,70
318,S2,6,23,Kota Malang - Prop. Jawa Timur - Indonesia,79102,Ilmu Linguistik,Aktif,Universitas Brawijaya,7,79
319,S2,0,32,Kota Malang - Prop. Jawa Timur - Indonesia,68101,Ilmu Sosial,Aktif,Universitas Brawijaya,6,68
320,S2,4,44,Kota Malang - Prop. Jawa Timur - Indonesia,54131,Ilmu Ternak,Aktif,Universitas Brawijaya,5,54
321,S2,0,2,Kota Malang - Prop. Jawa Timur - Indonesia,95126,Kajian Wanita,Aktif,Universitas Brawijaya,9,95
322,S2,6,71,Kota Malang - Prop. Jawa Timur - Indonesia,15101,Kebidanan,Aktif,Universitas Brawijaya,1,15
323,S2,8,223,Kota Malang - Prop. Jawa Timur - Indonesia,74102,Kenotariatan,Aktif,Universitas Brawijaya,7,74
324,S2,6,105,Kota Malang - Prop. Jawa Timur - Indonesia,14101,Keperawatan,Aktif,Universitas Brawijaya,1,14
325,S2,7,5,Kota Malang - Prop. Jawa Timur - Indonesia,41101,Keteknikan Pertanian,Aktif,Universitas Brawijaya,4,41
326,S2,7,52,Kota Malang - Prop. Jawa Timur - Indonesia,47101,Kimia,Aktif,Universitas Brawijaya,4,47
327,S2,8,213,Kota Malang - Prop. Jawa Timur - Indonesia,61101,Manajemen,Aktif,Universitas Brawijaya,6,61
328,S2,7,52,Kota Malang - Prop. Jawa Timur - Indonesia,13161,Manajemen Rumah Sakit,Aktif,Universitas Brawijaya,1,13
329,S2,6,44,Kota Malang - Prop. Jawa Timur - Indonesia,44101,Matematika,Aktif,Universitas Brawijaya,4,44
330,S2,6,27,Kota Malang - Prop. Jawa Timur - Indonesia,86105,MM Pendidikan Tinggi,Aktif,Universitas Brawijaya,8,86
331,S2,4,47,Kota Malang - Prop. Jawa Timur - Indonesia,95101,Pengelolaan Sumberdaya Lingkungan dan Pembangunan,Aktif,Universitas Brawijaya,9,95
332,S2,6,13,Kota Malang - Prop. Jawa Timur - Indonesia,54105,Pengelolaan Tanah Dan Air,Aktif,Universitas Brawijaya,5,54
333,S2,0,0,Kota Malang - Prop. Jawa Timur - Indonesia,95125,Perencanaan Wilayah dan Kota,Aktif,Universitas Brawijaya,9,95
334,S2,6,15,Kota Malang - Prop. Jawa Timur - Indonesia,69101,Sosiologi,Aktif,Universitas Brawijaya,6,69
335,S2,0,0,Kota Malang - Prop. Jawa Timur - Indonesia,49102,Statistika,Tutup,Universitas Brawijaya,4,49
336,S2,6,13,Kota Malang - Prop. Jawa Timur - Indonesia,49101,Statistika,Aktif,Universitas Brawijaya,4,49
337,S2,6,140,Kota Malang - Prop. Jawa Timur - Indonesia,20101,Teknik Elektro,Aktif,Universitas Brawijaya,2,20
338,S2,6,48,Kota Malang - Prop. Jawa Timur - Indonesia,21101,Teknik Mesin,Aktif,Universitas Brawijaya,2,21
339,S2,6,40,Kota Malang - Prop. Jawa Timur - Indonesia,22102,Teknik Pengairan,Aktif,Universitas Brawijaya,2,22
340,S2,6,89,Kota Malang - Prop. Jawa Timur - Indonesia,22101,Teknik Sipil,Aktif,Universitas Brawijaya,2,22
341,S2,7,44,Kota Malang - Prop. Jawa Timur - Indonesia,41131,Teknologi Hasil Pertanian,Aktif,Universitas Brawijaya,4,41
342,S2,7,16,Kota Malang - Prop. Jawa Timur - Indonesia,41111,Teknologi Industri Pertanian,Aktif,Universitas Brawijaya,4,41
343,S2,1,32,Kota Malang - Prop. Jawa Timur - Indonesia,95128,Wawasan Pertahanan Nasional,Aktif,Universitas Brawijaya,9,95
344,Sp-1,2,22,Kota Malang - Prop. Jawa Timur - Indonesia,11706,Anestesiologi Dan Reanimasi,Aktif,Universitas Brawijaya,1,11
345,Sp-1,2,35,Kota Malang - Prop. Jawa Timur - Indonesia,11707,Ilmu Bedah,Aktif,Universitas Brawijaya,1,11
346,Sp-1,3,32,Kota Malang - Prop. Jawa Timur - Indonesia,11728,Ilmu Bedah Orthopaedi Dan Traumatologi,Aktif,Universitas Brawijaya,1,11
347,Sp-1,6,46,Kota Malang - Prop. Jawa Timur - Indonesia,11708,Ilmu Kebidanan Dan Penyakit Kandungan,Aktif,Universitas Brawijaya,1,11
348,Sp-1,3,56,Kota Malang - Prop. Jawa Timur - Indonesia,11711,Ilmu Kesehatan Anak,Aktif,Universitas Brawijaya,1,11
349,Sp-1,6,22,Kota Malang - Prop. Jawa Timur - Indonesia,11704,Ilmu Kesehatan Kulit Dan Kelamin,Aktif,Universitas Brawijaya,1,11
350,Sp-1,9,77,Kota Malang - Prop. Jawa Timur - Indonesia,11702,Ilmu Penyakit Dalam,Aktif,Universitas Brawijaya,1,11
351,Sp-1,2,41,Kota Malang - Prop. Jawa Timur - Indonesia,11715,Ilmu Penyakit Jantung Dan Pembuluh Darah,Aktif,Universitas Brawijaya,1,11
352,Sp-1,2,38,Kota Malang - Prop. Jawa Timur - Indonesia,11701,Ilmu Penyakit Mata,Aktif,Universitas Brawijaya,1,11
353,Sp-1,1,44,Kota Malang - Prop. Jawa Timur - Indonesia,11709,Ilmu Penyakit Paru,Aktif,Universitas Brawijaya,1,11
354,Sp-1,4,39,Kota Malang - Prop. Jawa Timur - Indonesia,11703,Ilmu Penyakit Syaraf,Aktif,Universitas Brawijaya,1,11
355,Sp-1,3,29,Kota Malang - Prop. Jawa Timur - Indonesia,11705,Ilmu Penyakit Tht,Aktif,Universitas Brawijaya,1,11
356,Sp-1,0,0,Kota Malang - Prop. Jawa Timur - Indonesia,11718,Patologi Anatomi,Aktif,Universitas Brawijaya,1,11
357,Sp-1,2,27,Kota Malang - Prop. Jawa Timur - Indonesia,11719,Patologi Klinik,Aktif,Universitas Brawijaya,1,11
358,Sp-1,3,19,Kota Malang - Prop. Jawa Timur - Indonesia,11723,Radiologi,Aktif,Universitas Brawijaya,1,11
359,Sp-1,0,8,Kota Malang - Prop. Jawa Timur - Indonesia,11713,Urologi,Aktif,Universitas Brawijaya,1,11
360,S1,6,52,Kota Malang - Prop. Jawa Timur - Indonesia,86204,Administrasi Pendidikan,Aktif,Universitas Brawijaya,8,86
361,S1,31,84,Kota Malang - Prop. Jawa Timur - Indonesia,54201,Agribisnis,Aktif,Universitas Brawijaya,5,54
362,S1,13,35,Kota Malang - Prop. Jawa Timur - Indonesia,54245,Agrobisnis Perikanan,Aktif,Universitas Brawijaya,5,54
363,S1,85,260,Kota Malang - Prop. Jawa Timur - Indonesia,54211,Agroekoteknologi,Aktif,Universitas Brawijaya,5,54
364,S1,40,169,Kota Malang - Prop. Jawa Timur - Indonesia,62201,Akuntansi,Aktif,Universitas Brawijaya,6,62
365,S1,5,206,Kota Malang - Prop. Jawa Timur - Indonesia,82201,Antropologi,Aktif,Universitas Brawijaya,8,82
366,S1,30,672,Kota Malang - Prop. Jawa Timur - Indonesia,23201,Arsitektur,Aktif,Universitas Brawijaya,2,23
367,S1,15,343,Kota Malang - Prop. Jawa Timur - Indonesia,46201,Biologi,Aktif,Universitas Brawijaya,4,46
368,S1,8,90,Kota Malang - Prop. Jawa Timur - Indonesia,54207,Bioteknologi,Aktif,Universitas Brawijaya,5,54
369,S1,24,49,Kota Malang - Prop. Jawa Timur - Indonesia,54243,Budidaya Perairan,Aktif,Universitas Brawijaya,5,54
370,S1,12,40,Kota Malang - Prop. Jawa Timur - Indonesia,60202,Ekonomi Islam,Aktif,Universitas Brawijaya,6,60
371,S1,17,103,Kota Malang - Prop. Jawa Timur - Indonesia,60201,Ekonomi Pembangunan,Aktif,Universitas Brawijaya,6,60
